SubjCode,OnEvent,ISI
P518,NF2+,217
P518,NH7+,34
P518,SH2+,217
P518,SF2+,217
P518,SF7+,33
P518,SH7+,33
P518,SF7+,33
P518,NH7+,34
P518,SF2+,217
P518,NH2+,217
P518,NF2+,217
P518,SH7+,33
P518,NF2+,217
P518,SH2+,217
P518,NF2+,217
P518,SF2+,217
P518,SH7+,34
P518,NF2+,217
P518,SF2+,217
P518,SF2+,216
P518,NF7+,33
P518,SF2+,216
P518,NF2+,216
P518,NH7+,34
P518,SF2+,217
P518,SF2+,216
P518,SF2+,217
P518,SH7+,34
P518,NH2+,217
P518,SH2+,216
P518,NF2+,216
P518,NF7+,34
P518,NF7+,34
P518,SH2+,217
P518,NF2+,217
P518,SH2+,216
P518,SH7+,33
P518,NF2+,216
P518,NH2+,217
P518,SH7+,33
P518,SF2+,217
P518,SF7+,33
P518,SF7+,34
P518,SF7+,34
P518,NH7+,33
P518,SH7+,34
P518,NH2+,217
P518,SH2+,216
P518,NH2+,216
P518,NH7+,33
P518,NH2+,217
P518,SH2+,216
P518,NH2+,217
P518,NH2+,217
P518,SH7+,33
P518,NF7+,34
P518,SF2+,217
P518,NH7+,34
P518,SF7+,34
P518,NH2+,217
P518,NH2+,216
P518,SH7+,33
P518,SF7+,34
P518,NH2+,217
P518,NH7+,34
P518,SF7+,34
P518,SH7+,33
P518,SH2+,216
P518,NF7+,33
P518,SF2+,217
P518,NH2+,217
P518,NH2+,216
P518,NF7+,33
P518,SF2+,216
P518,SF7+,33
P518,NF2+,216
P518,NF7+,34
P518,SH7+,33
P518,SF2+,217
P518,SF7+,33
P518,NF7+,34
P518,NH2+,217
P518,NH2+,216
P518,SH7+,33
P518,NH7+,33
P518,NF2+,217
P518,NF7+,33
P518,NH7+,33
P518,NH7+,34
P518,SH7+,33
P518,NH7+,33
P518,NF2+,216
P518,NH7+,33
P518,NH2+,216
P518,NF2+,216
P518,NF2+,216
P518,NH2+,217
P518,NH2+,217
P518,NH7+,33
P518,NH7+,33
P518,NH7+,33
P518,NF7+,33
P518,NF2+,217
P518,SF7+,34
P518,SH7+,34
P518,NH2+,217
P518,SF2+,217
P518,SF7+,33
P518,SH2+,217
P518,NF7+,33
P518,SF2+,216
P518,NF7+,34
P518,SF2+,217
P518,NH7+,34
P518,SF2+,216
P518,NF7+,33
P518,NF2+,216
P518,NF2+,217
P518,SF2+,216
P518,NH2+,217
P518,NF7+,34
P518,SF7+,34
P518,SH2+,216
P518,NF2+,216
P518,NF7+,33
P518,NH2+,217
P518,NH2+,216
P518,SF7+,34
P518,NH7+,33
P518,SF7+,33
P518,SH7+,34
P518,SF7+,34
P518,SF7+,33
P518,SH7+,34
P518,NF7+,33
P518,NF7+,33
P518,SH7+,33
P518,SH2+,217
P518,SF2+,216
P518,SF2+,217
P518,NF2+,217
P518,NH7+,34
P518,SH7+,33
P518,SH7+,33
P518,SF7+,33
P518,NH7+,33
P518,SH2+,217
P518,NF2+,216
P518,SF7+,34
P518,SF2+,217
P518,NH2+,217
P518,SF2+,217
P518,SF2+,216
P518,NH2+,216
P518,SH2+,217
P518,NF2+,217
P518,SF7+,33
P518,SH7+,33
P518,SH7+,34
P518,SF2+,217
P518,NH2+,216
P518,SH2+,217
P518,NF2+,217
P518,NH2+,217
P518,NH2+,216
P518,NH7+,34
P518,NH2+,216
P518,SH7+,34
P518,SH2+,217
P518,SH7+,34
P518,NF2+,217
P518,NH7+,33
P518,SH2+,217
P518,NH2+,216
P518,SF7+,34
P518,SF7+,33
P518,NF7+,34
P518,NF7+,33
P518,NF2+,217
P518,NF7+,33
P518,NF7+,34
P518,SF7+,33
P518,NH7+,33
P518,SH2+,217
P518,NF7+,33
P518,SF2+,217
P518,SH7+,34
P518,SF2+,217
P518,NF7+,33
P518,NF7+,33
P518,SH2+,217
P518,NF7+,33
P518,SF2+,216
P518,SH2+,216
P518,NH2+,216
P518,SF7+,33
P518,NH7+,34
P518,NF7+,34
P518,SH7+,34
P518,SF7+,34
P518,NH7+,33
P518,SF2+,217
P518,SH2+,216
P518,NF7+,33
P518,SF7+,34
P518,NH7+,34
P518,SH2+,217
P518,SH7+,33
P518,NH2+,216
P518,SH7+,33
P518,SH2+,216
P518,SF7+,33
P518,NH2+,217
P518,NF2+,216
P518,NH7+,33
P518,SF7+,33
P518,NH7+,33
P518,NF7+,33
P518,SF7+,33
P518,SH2+,217
P518,SH7+,34
P518,NF2+,217
P518,SF7+,33
P518,SH2+,217
P518,NF7+,34
P518,NH7+,33
P518,SH7+,33
P518,SF2+,216
P518,SF2+,216
P518,SF2+,216
P518,NH2+,216
P518,SH7+,33
P518,NF2+,217
P518,SF2+,217
P518,NF7+,33
P518,NF7+,34
P518,SF2+,217
P518,SH7+,33
P518,SF2+,216
P518,SF7+,33
P518,NF7+,33
P518,SF2+,217
P518,SF2+,216
P518,SF2+,216
P518,SH2+,217
P518,NH2+,217
P518,NH2+,217
P518,NF2+,216
P518,NF7+,33
P518,NH2+,217
P518,SH7+,33
P518,SF7+,34
P518,NH7+,34
P518,SH7+,34
P518,SF2+,217
P518,NF2+,217
P518,SF7+,33
P518,NH7+,33
P518,SF2+,217
P518,SF2+,217
P518,SH2+,216
P518,NH2+,217
P518,SH7+,33
P518,SH7+,34
P518,NH7+,34
P518,SF7+,33
P518,NF2+,216
P518,SH7+,33
P518,NF2+,216
P518,SF7+,34
P518,SH2+,217
P518,SF2+,216
P518,NF7+,33
P518,NH7+,34
P518,NF2+,217
P518,SF7+,33
P518,SF7+,33
P518,SF7+,33
P518,NF7+,33
P518,NF2+,217
P518,NH2+,217
P518,SF7+,33
P518,SH2+,216
P518,NH7+,33
P518,NH2+,216
P518,NF2+,216
P518,SH7+,33
P518,SH2+,216
P518,NF2+,217
P518,NF7+,33
P518,NF7+,33
P518,SF7+,34
P518,SH2+,217
P518,NH2+,217
P518,NF2+,217
P518,NF7+,34
P518,SH2+,217
P518,SF7+,34
P518,SF2+,216
P518,SH7+,33
P518,SH2+,217
P518,SH7+,33
P518,SH2+,217
P518,NH2+,217
P518,NF2+,216
P518,NF7+,34
P518,SF7+,33
P518,SF7+,33
P518,NH2+,217
P518,NF2+,217
P518,SF2+,216
P518,NF2+,217
P518,SH2+,217
P518,SH2+,216
P518,SF2+,217
P518,SH2+,216
P518,SF7+,34
P518,NH7+,32
P518,SF2+,217
P518,NF2+,217
P518,NF7+,33
P518,NH2+,217
P518,NF7+,33
P518,NF7+,34
P518,NF2+,216
P518,NF2+,217
P518,SH2+,217
P518,SF2+,217
P518,SH7+,33
P518,NH7+,33
P518,NF2+,217
P518,SH7+,33
P518,SH7+,33
P518,SH2+,217
P518,NH2+,216
P518,NF7+,34
P518,NH7+,33
P518,NF2+,217
P518,SH2+,217
P518,NH7+,33
P518,NH7+,33
P518,NH7+,33
P518,SF7+,34
P518,SF7+,33
P518,NF7+,34
P518,SF2+,216
P518,SH2+,217
P518,NF7+,33
P518,NF7+,33
P518,SH7+,34
P518,NF2+,216
P518,NH7+,33
P518,SF2+,217
P518,NH7+,33
P518,NF2+,217
P518,SH7+,34
P518,SH2+,217
P518,NF7+,34
P518,NH2+,216
P518,NH7+,34
P518,SH7+,34
P518,SF2+,216
P518,NF7+,33
P518,NF2+,217
P518,SH2+,217
P518,NF2+,216
P518,NF7+,33
P518,SF2+,217
P518,SF7+,33
P518,NH7+,34
P518,SH2+,217
P518,NH2+,217
P518,NF7+,34
P518,SF7+,33
P518,NH7+,33
P518,NH7+,34
P518,SH7+,33
P518,SF2+,216
P518,NF2+,217
P518,NH7+,33
P518,SF2+,217
P518,SF7+,33
P518,SH2+,216
P518,SF2+,217
P518,NH2+,217
P518,SH7+,33
P518,NH7+,33
P518,NH2+,216
P518,SH7+,34
P518,NF2+,216
P518,NH2+,216
P518,SF2+,217
P518,SH7+,33
P518,SH7+,33
P518,SF2+,217
P518,NF7+,33
P518,NH2+,217
P518,NH2+,217
P518,NH2+,216
P518,NF2+,217
P518,NH2+,216
P518,NH2+,217
P518,NH2+,217
P518,SF7+,33
P518,SH7+,33
P518,NH7+,34
P518,SF2+,217
P518,SH2+,216
P518,SF7+,33
P518,NF2+,217
P518,NH7+,34
P518,NH7+,33
P518,SH2+,217
P518,NF2+,217
P518,NH7+,34
P518,SH7+,34
P518,NF7+,33
P518,SF7+,33
P518,SH2+,216
P518,NH7+,33
P518,NF2+,217
P518,SF7+,33
P518,SH2+,216
P518,SH7+,33
P518,SF7+,34
P518,NH7+,33
P518,NH7+,34
P518,SH7+,33
P518,NH2+,217
P518,NF2+,217
P518,NF2+,217
P518,SF2+,216
P518,SF2+,216
P518,NH2+,216
P518,NH2+,216
P518,NH7+,34
P518,NF7+,33
P518,NF7+,33
P518,NH2+,217
P518,SF7+,33
P518,SH2+,217
P518,NH7+,33
P518,NF7+,33
P518,NF2+,217
P518,NH2+,216
P518,NH7+,33
P518,NF7+,33
P518,NF2+,216
P518,SF7+,34
P518,SH2+,217
P518,SH7+,34
P518,NH2+,217
P518,SH7+,34
P518,SF7+,33
P518,NH2+,217
P519,NF7+,34
P519,NH7+,33
P519,SF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,34
P519,NH7+,34
P519,NH7+,33
P519,NF7+,33
P519,SH7+,34
P519,SH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,NH7+,34
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,34
P519,NF7+,34
P519,NF7+,33
P519,NH7+,33
P519,NH7+,34
P519,NF7+,33
P519,NF7+,34
P519,NF7+,33
P519,NH7+,34
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,34
P519,NF7+,33
P519,SF7+,33
P519,NH7+,33
P519,SH7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,SH7+,33
P519,NF7+,33
P519,NH7+,34
P519,NF7+,33
P519,SH7+,34
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,SF7+,33
P519,NF7+,34
P519,SH7+,33
P519,SH7+,34
P519,SF7+,33
P519,NH7+,34
P519,SH7+,34
P519,SF7+,33
P519,SF7+,34
P519,NF7+,34
P519,NF7+,34
P519,NH7+,34
P519,NF7+,34
P519,NF7+,34
P519,NH7+,33
P519,SH7+,34
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,34
P519,SF7+,34
P519,SF7+,34
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,SH7+,33
P519,NH7+,33
P519,NH7+,34
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,SH7+,33
P519,NH7+,33
P519,NF7+,33
P519,SF7+,33
P519,NF7+,34
P519,NF7+,34
P519,SF7+,33
P519,SH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,SF7+,33
P519,NH7+,34
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,NH7+,33
P519,NH7+,34
P519,NH7+,34
P519,NH7+,34
P519,SH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,SF7+,34
P519,NH7+,34
P519,NH7+,33
P519,NH7+,33
P519,SH7+,34
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SH7+,33
P519,SH7+,34
P519,NH7+,33
P519,NH7+,33
P519,NF7+,34
P519,NF7+,33
P519,SF7+,34
P519,NH7+,34
P519,NH7+,33
P519,SF7+,33
P519,SH7+,34
P519,NF7+,33
P519,NF7+,33
P519,SH7+,34
P519,SF7+,33
P519,NF7+,33
P519,SF7+,34
P519,SF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,SH7+,34
P519,NH7+,33
P519,SF7+,33
P519,SH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,SH7+,32
P519,NH7+,34
P519,SF7+,34
P519,NH7+,33
P519,SH7+,33
P519,SH7+,34
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,34
P519,NH7+,33
P519,SF7+,34
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,34
P519,NF7+,33
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,SF7+,33
P519,NF7+,34
P519,NH7+,34
P519,NF7+,34
P519,SF7+,33
P519,NH7+,34
P519,NH7+,34
P519,SF7+,34
P519,NH7+,33
P519,NH7+,34
P519,NH7+,34
P519,NH7+,34
P519,SH7+,34
P519,SH7+,33
P519,SH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,SF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,34
P519,NF7+,33
P519,NH7+,34
P519,SH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,34
P519,NF7+,34
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,SH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,34
P519,NF7+,34
P519,NH7+,33
P519,SH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,34
P519,NH7+,34
P519,NH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,SH7+,34
P519,SH7+,33
P519,NF7+,34
P519,SH7+,33
P519,SF7+,33
P519,NF7+,34
P519,NF7+,34
P519,SH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,SF7+,33
P519,SH7+,33
P519,NF7+,33
P519,NH7+,34
P519,NH7+,33
P519,NF7+,33
P519,SF7+,33
P519,NH7+,33
P519,SH7+,33
P519,SF7+,33
P519,SH7+,34
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,NH7+,33
P519,NH7+,34
P519,SF7+,33
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,33
P519,SH7+,33
P519,SF7+,34
P519,NH7+,34
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SF7+,34
P519,NH7+,33
P519,SF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,SH7+,33
P519,NF7+,34
P519,NF7+,34
P519,NF7+,33
P519,NF7+,33
P519,SF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,SH7+,34
P519,NF7+,34
P519,SF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SF7+,34
P519,NH7+,34
P519,NH7+,34
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,34
P519,NF7+,33
P519,SH7+,33
P519,NH7+,33
P519,NH7+,34
P519,SF7+,33
P519,SH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,34
P519,NH7+,34
P519,SF7+,33
P519,NF7+,33
P519,SH7+,34
P519,NH7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,33
P519,SF7+,33
P519,NF7+,34
P519,NF7+,33
P519,NH7+,34
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SF7+,34
P519,SF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,SH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,34
P519,SF7+,34
P519,SF7+,34
P519,NH7+,33
P519,SF7+,33
P519,NH7+,33
P519,NF7+,33
P519,SH7+,34
P519,NF7+,34
P519,SF7+,33
P519,NF7+,34
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,33
P519,SF7+,33
P519,SF7+,34
P519,NH7+,34
P519,NF7+,34
P519,SF7+,33
P519,NH7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,34
P519,SH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,34
P519,NF7+,33
P519,SH7+,34
P519,NH7+,33
P519,NH7+,34
P519,NH7+,34
P519,NH7+,33
P519,NF7+,33
P519,NH7+,34
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,34
P519,SF7+,34
P519,NF7+,34
P519,SH7+,34
P519,NF7+,33
P519,NH7+,34
P519,NF7+,33
P519,NH7+,33
P519,SH7+,34
P519,NF7+,34
P519,NF7+,33
P519,SH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,34
P519,NH7+,33
P519,SH7+,33
P519,NF7+,34
P519,SH7+,33
P519,NH7+,34
P519,NF7+,33
P519,NH7+,33
P519,SF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NH7+,34
P519,NH7+,34
P519,NH7+,33
P519,NH7+,34
P519,NF7+,33
P519,NF7+,34
P519,NF7+,33
P519,NH7+,34
P519,NH7+,34
P519,NH7+,33
P519,SH7+,34
P519,NH7+,34
P519,SH7+,33
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SH7+,32
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,SF7+,34
P519,NH7+,34
P519,SH7+,33
P519,NF7+,33
P519,NF7+,33
P519,SH7+,33
P519,NF7+,33
P519,SF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,34
P519,SF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SH7+,33
P519,SH7+,33
P519,SF7+,33
P519,NH7+,34
P519,NH7+,34
P519,SF7+,33
P519,NF7+,34
P519,NH7+,34
P519,NF7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,33
P519,SH7+,33
P519,SH7+,33
P519,SH7+,33
P519,SF7+,34
P519,NH7+,33
P519,SF7+,34
P519,NF7+,34
P519,NH7+,33
P519,SH7+,33
P519,SF7+,33
P519,NF7+,34
P519,SF7+,33
P519,SF7+,34
P519,SH7+,33
P519,NH7+,33
P519,SF7+,34
P519,NH7+,33
P519,SF7+,33
P519,NH7+,34
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,SH7+,33
P519,SH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SF7+,33
P519,NF7+,34
P519,NH7+,34
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NF7+,33
P519,SF7+,33
P519,NF7+,33
P519,SF7+,34
P519,NH7+,33
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,SH7+,33
P519,SF7+,34
P519,SF7+,33
P519,SH7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,33
P519,SF7+,34
P519,NH7+,33
P519,SF7+,33
P519,SH7+,33
P519,NF7+,33
P519,NF7+,33
P519,SH7+,34
P519,NH7+,33
P519,NH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,NH7+,34
P519,SF7+,33
P519,NF7+,33
P519,NH7+,34
P519,SF7+,33
P519,SF7+,34
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,SH7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,34
P519,NH7+,33
P519,NF7+,33
P519,NH7+,33
P519,NF7+,33
P519,SH7+,33
P519,NF7+,34
P519,NF7+,33
P519,NF7+,34
P519,NF7+,33
P519,SF7+,33
P519,NH7+,33
P519,NF7+,34
P519,NH7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,33
P519,SH7+,33
P519,NH7+,34
P519,NF7+,33
P519,NF7+,34
P519,SH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,33
P519,NH7+,34
P519,SH7+,33
P519,NF7+,33
P519,NF7+,34
P519,NH7+,34
P519,NH7+,34
P519,NF7+,33
P519,NF7+,33
P519,NF2+,217
P519,NH2+,217
P519,SF7+,34
P519,NF7+,34
P519,SH2+,217
P519,NF7+,33
P519,SH7+,34
P519,SH2+,216
P519,NF2+,216
P519,NF2+,217
P519,NF2+,216
P519,NF2+,217
P519,NH2+,216
P519,SH2+,217
P519,SH2+,217
P519,SH7+,34
P519,NH2+,216
P519,NF7+,33
P519,NF2+,216
P519,SH2+,217
P519,NF2+,217
P519,NH7+,33
P519,SH2+,217
P519,NH2+,217
P519,SH7+,33
P519,NH2+,217
P519,NF2+,216
P519,NH2+,217
P519,NH7+,34
P519,SH7+,33
P519,NF2+,216
P519,NF2+,216
P519,SH2+,217
P519,NF7+,33
P519,SH7+,33
P519,SH7+,33
P519,SF7+,33
P519,NH2+,217
P519,NF2+,216
P519,SH2+,217
P519,SF2+,216
P519,NF2+,217
P519,NF7+,34
P519,NH2+,217
P519,SH2+,216
P519,NF2+,216
P519,SH2+,216
P519,NH2+,216
P519,SF7+,33
P519,SF2+,217
P519,NF7+,33
P519,NF7+,34
P519,SH7+,33
P519,SH2+,217
P519,NH2+,217
P519,NF7+,34
P519,SF7+,33
P519,NF2+,216
P519,SH2+,216
P519,SF2+,216
P519,SH7+,33
P519,SF7+,33
P519,NH2+,216
P519,SH7+,33
P519,SH7+,33
P519,SF2+,217
P519,NH7+,33
P519,SF2+,217
P519,NH7+,33
P519,NH7+,34
P519,NF7+,34
P519,NH7+,33
P519,SF2+,216
P519,NF2+,217
P519,SH7+,33
P519,NH7+,33
P519,SH7+,33
P519,NF7+,34
P519,NH7+,33
P519,SH7+,33
P519,NF7+,33
P519,SH7+,34
P519,SH2+,217
P519,NF7+,33
P519,NF7+,33
P519,SF7+,34
P519,SH7+,34
P519,SF7+,33
P519,SH7+,33
P519,SF2+,217
P519,NF2+,216
P519,SH7+,34
P519,SF2+,217
P519,NF2+,216
P519,SF7+,34
P519,SF2+,217
P519,NH7+,33
P519,SF7+,33
P519,NH2+,216
P519,SH2+,216
P519,SF2+,216
P519,SF2+,216
P519,SH7+,34
P519,NH7+,33
P519,NH2+,217
P519,NH2+,217
P519,SF2+,217
P519,SH7+,33
P519,NF7+,33
P519,NF2+,216
P519,SF7+,34
P519,NH2+,217
P519,SF7+,34
P519,SF2+,217
P519,SF2+,217
P519,SF7+,33
P519,NH2+,216
P519,SF2+,217
P519,SH2+,217
P519,NH2+,216
P519,NF2+,217
P519,SH7+,33
P519,SF2+,216
P519,SH2+,217
P519,SH2+,217
P519,NH2+,217
P519,NF7+,34
P519,SH2+,216
P519,SH2+,216
P519,NH2+,217
P519,SF2+,216
P519,NF7+,33
P519,SH7+,33
P519,SF7+,33
P519,NF2+,216
P519,NH7+,33
P519,NF2+,216
P519,SF2+,216
P519,NH7+,33
P519,NH7+,33
P519,NF7+,33
P519,SH2+,216
P519,SH2+,217
P519,SF7+,33
P519,SF7+,34
P519,SH2+,217
P519,SH2+,217
P519,SF7+,33
P519,NF2+,217
P519,SF7+,33
P519,SH2+,217
P519,NF7+,33
P519,NH2+,217
P519,NH2+,217
P519,SH7+,33
P519,NF7+,33
P519,NH7+,34
P519,SF7+,34
P519,NF7+,33
P519,NH7+,33
P519,NH7+,34
P519,SH2+,217
P519,SH2+,217
P519,SF2+,216
P519,SH2+,216
P519,NF2+,216
P519,NH7+,34
P519,SF2+,216
P519,NH2+,217
P519,SF2+,216
P519,SF7+,33
P519,SF7+,33
P519,NF7+,33
P519,NF7+,33
P519,SH2+,217
P519,SH2+,216
P519,SF2+,217
P519,SF2+,217
P519,SF2+,216
P519,NF2+,217
P519,SF7+,33
P519,SH7+,33
P519,NF2+,217
P519,SF7+,33
P519,NF7+,33
P519,NF7+,34
P519,NF7+,34
P519,NF2+,216
P519,SF2+,217
P519,SH7+,33
P519,NH2+,216
P519,NH7+,33
P519,SF7+,33
P519,NF7+,34
P519,NH2+,216
P519,SH2+,217
P519,SF7+,33
P519,NF2+,217
P519,NF7+,33
P519,SF2+,216
P519,SH2+,216
P519,SH2+,217
P519,NF7+,33
P519,NH7+,33
P519,NH2+,217
P519,NF7+,33
P519,NH2+,216
P519,SF7+,33
P519,SF7+,33
P519,SF7+,33
P519,SH2+,217
P519,NH7+,33
P519,SH7+,33
P519,SH2+,217
P519,NH7+,33
P519,SH2+,217
P519,SH7+,33
P519,NF7+,33
P519,NH7+,33
P519,SH7+,33
P519,SF7+,33
P519,NH2+,217
P519,NF2+,217
P519,NF2+,216
P519,SH2+,216
P519,NH7+,33
P519,SF2+,217
P519,SF7+,33
P519,NH2+,217
P519,SH7+,33
P519,SF2+,217
P519,NH2+,217
P519,NH7+,34
P519,SF7+,33
P519,NF7+,34
P519,SF2+,216
P519,NH2+,216
P519,SH7+,33
P519,SH7+,33
P519,SH2+,216
P519,NF2+,216
P519,SF7+,33
P519,SH7+,33
P519,NH7+,34
P519,SH7+,34
P519,NH7+,33
P519,SF2+,217
P519,NF7+,34
P519,NF2+,217
P519,SH7+,33
P519,NF2+,216
P519,NF2+,217
P519,NH7+,33
P519,SH2+,217
P519,SF2+,217
P519,SF7+,33
P519,SH7+,33
P519,SH7+,33
P519,SF7+,34
P519,SH7+,33
P519,NH2+,216
P519,NH2+,216
P519,NH7+,33
P519,SF2+,216
P519,SH2+,217
P519,NF7+,33
P519,NH7+,33
P519,NF2+,217
P519,SF7+,33
P519,NF2+,216
P519,SH2+,217
P519,NH7+,33
P519,SF2+,217
P519,SF2+,216
P519,NF7+,33
P519,SF2+,217
P519,SF2+,216
P519,SF7+,33
P519,SF7+,34
P519,NF7+,33
P519,NF7+,33
P519,NH7+,33
P519,SF7+,33
P519,NF7+,34
P519,NH2+,216
P519,SF7+,33
P519,NH2+,216
P519,SF7+,34
P519,SF2+,217
P519,NH2+,217
P519,NH2+,217
P519,NH2+,217
P519,NH7+,33
P519,NF2+,217
P519,NF7+,33
P519,SH7+,34
P519,NF2+,217
P519,NH7+,33
P519,SF7+,33
P519,NH2+,216
P519,SF2+,217
P519,NH7+,33
P519,SH7+,33
